d_fluss_tahme_adj;Fluss Tahme;;;;;;;;;;;;x
d_fluss_tahme;Fluss Tahme;;;;;;;;;;;;x
d_fortenhaf_adj;Fortenhaf;;;;;;;;;;;;x
d_fortenhaf;Fortenhaf;;;;;;;;;;;;x
d_garban_adj;Garban;;;;;;;;;;;;x
d_garban;Garban;;;;;;;;;;;;x
d_garmek_adj;Garmek;;;;;;;;;;;;x
d_garmek;Garmek;;;;;;;;;;;;x
d_gersdorf_adj;Gersdorf;;;;;;;;;;;;x
d_gersdorf;Gersdorf;;;;;;;;;;;;x
d_geschburg_adj;Geschburg;;;;;;;;;;;;x
d_geschburg;Geschburg;;;;;;;;;;;;x
d_grenzsradt_adj;Grenzsradt;;;;;;;;;;;;x
d_grenzsradt;Grenzsradt;;;;;;;;;;;;x
d_grimmigholz_adj;Grimmigholz;;;;;;;;;;;;x
d_grimmigholz;Grimmigholz;;;;;;;;;;;;x
d_grosswald_adj;Grosswald;;;;;;;;;;;;x
d_grosswald;Grosswald;;;;;;;;;;;;x
d_grunburg_adj;Grunburg;;;;;;;;;;;;x
d_grunburg;Grunburg;;;;;;;;;;;;x
d_hagercry_adj;Hagercry;;;;;;;;;;;;x
d_hagercry;Hagercry;;;;;;;;;;;;x
d_halfann_adj;Halfann;;;;;;;;;;;;x
d_halfann;Halfann;;;;;;;;;;;;x
d_heideck_adj;Heideck;;;;;;;;;;;;x
d_heideck;Heideck;;;;;;;;;;;;x
d_heiligenbronn_adj;Heiligenbronn;;;;;;;;;;;;x
d_heiligenbronn;Heiligenbronn;;;;;;;;;;;;x
d_hermdorf_adj;Hermdorf;;;;;;;;;;;;x
d_hermdorf;Hermdorf;;;;;;;;;;;;x
d_hinkend_adj;Hinkend;;;;;;;;;;;;x
d_hinkend;Hinkend;;;;;;;;;;;;x
d_hochmittelberg_adj;Hochmittelberg;;;;;;;;;;;;x
d_hochmittelberg;Hochmittelberg;;;;;;;;;;;;x
d_hoppetenzell_adj;Hoppetenzell;;;;;;;;;;;;x
d_hoppetenzell;Hoppetenzell;;;;;;;;;;;;x
d_hundsheimerwald_adj;Hundsheimerwald;;;;;;;;;;;;x
d_hundsheimerwald;Hundsheimerwald;;;;;;;;;;;;x
d_hungerholz_adj;Hungerholz;;;;;;;;;;;;x
d_hungerholz;Hungerholz;;;;;;;;;;;;x
d_isla_corazon_adj;Isla Corazon;;;;;;;;;;;;x
d_isla_corazon;Isla Corazon;;;;;;;;;;;;x
d_jengen_adj;Jengen;;;;;;;;;;;;x
d_jengen;Jengen;;;;;;;;;;;;x
d_kella_adj;Kella;;;;;;;;;;;;x
d_kella;Kella;;;;;;;;;;;;x
d_kleinland_adj;Kleinland;;;;;;;;;;;;x
d_kleinland;Kleinland;;;;;;;;;;;;x
d_klessen_adj;Klessen;;;;;;;;;;;;x
d_klessen;Klessen;;;;;;;;;;;;x
d_korvergebiet_adj;Korvergebiet;;;;;;;;;;;;x
d_korvergebiet;Korvergebiet;;;;;;;;;;;;x
d_kroppenleben_adj;Kroppenleben;;;;;;;;;;;;x
d_kroppenleben;Kroppenleben;;;;;;;;;;;;x
d_leiche_adj;Leiche;;;;;;;;;;;;x
d_leiche;Leiche;;;;;;;;;;;;x
d_longingbruck_adj;Longingbruck;;;;;;;;;;;;x
d_longingbruck;Longingbruck;;;;;;;;;;;;x
d_malgruhent_adj;Malgruhent;;;;;;;;;;;;x
d_malgruhent;Malgruhent;;;;;;;;;;;;x
d_middenmoor_adj;Middenmoor;;;;;;;;;;;;x
d_middenmoor;Middenmoor;;;;;;;;;;;;x
d_moosbrunn_adj;Moosbrunn;;;;;;;;;;;;x
d_moosbrunn;Moosbrunn;;;;;;;;;;;;x
d_niebelwald_adj;Niebelwald;;;;;;;;;;;;x
d_niebelwald;Niebelwald;;;;;;;;;;;;x
d_norrlaurelorn_adj;Norrlaurelorn;;;;;;;;;;;;x
d_norrlaurelorn;Norrlaurelorn;;;;;;;;;;;;x
d_obelheim_adj;Obelheim;;;;;;;;;;;;x
d_obelheim;Obelheim;;;;;;;;;;;;x
d_oberes_blaues_fliessgewasser_adj;Oberes Blaues Fliessgewasser;;;;;;;;;;;;x
d_oberes_blaues_fliessgewasser;Oberes Blaues Fliessgewasser;;;;;;;;;;;;x
d_oberschadenmarsch_adj;Oberschadenmarsch;;;;;;;;;;;;x
d_oberschadenmarsch;Oberschadenmarsch;;;;;;;;;;;;x
d_ossino_adj;Ossino;;;;;;;;;;;;x
d_ossino;Ossino;;;;;;;;;;;;x
d_ostlaurelorn_adj;Ostlaurelorn;;;;;;;;;;;;x
d_ostlaurelorn;Ostlaurelorn;;;;;;;;;;;;x
d_ostlich_der_veldt_adj;Ostlich der Veldt;;;;;;;;;;;;x
d_ostlich_der_veldt;Ostlich der Veldt;;;;;;;;;;;;x
d_ostliche_dustermoore_adj;Ostliche Dustermoore;;;;;;;;;;;;x
d_ostliche_dustermoore;Ostliche Dustermoore;;;;;;;;;;;;x
d_ostlichschattenwald_adj;Ostlichschattenwald;;;;;;;;;;;;x
d_ostlichschattenwald;Ostlichschattenwald;;;;;;;;;;;;x
d_ostoggel_adj;Ostoggel;;;;;;;;;;;;x
d_ostoggel;Ostoggel;;;;;;;;;;;;x
d_ostreichweite_adj;Ostreichweite;;;;;;;;;;;;x
d_ostreichweite;Ostreichweite;;;;;;;;;;;;x
d_pfiffelbach_adj;Pfiffelbach;;;;;;;;;;;;x
d_pfiffelbach;Pfiffelbach;;;;;;;;;;;;x
d_pnahl_adj;Pnahl;;;;;;;;;;;;x
d_pnahl;Pnahl;;;;;;;;;;;;x
d_purgg_adj;Purgg;;;;;;;;;;;;x
d_purgg;Purgg;;;;;;;;;;;;x
d_rangenhof_adj;Rangenhof;;;;;;;;;;;;x
d_rangenhof;Rangenhof;;;;;;;;;;;;x
d_ravenstein_adj;Ravenstein;;;;;;;;;;;;x
d_ravenstein;Ravenstein;;;;;;;;;;;;x
d_schilderheim_adj;Schilderheim;;;;;;;;;;;;x
d_schilderheim;Schilderheim;;;;;;;;;;;;x
d_selmigerholz_adj;Selmigerholz;;;;;;;;;;;;x
d_selmigerholz;Selmigerholz;;;;;;;;;;;;x
d_skaag_hugel_adj;Skaag Hugel;;;;;;;;;;;;x
d_skaag_hugel;Skaag Hugel;;;;;;;;;;;;x
d_sochtenau_adj;Sochtenau;;;;;;;;;;;;x
d_sochtenau;Sochtenau;;;;;;;;;;;;x
d_staig_adj;Staig;;;;;;;;;;;;x
d_staig;Staig;;;;;;;;;;;;x
d_steingart_adj;Steingart;;;;;;;;;;;;x
d_steingart;Steingart;;;;;;;;;;;;x
d_stimmigen_adj;Stimmigen;;;;;;;;;;;;x
d_stimmigen;Stimmigen;;;;;;;;;;;;x
d_tancred_adj;Tancred;;;;;;;;;;;;x
d_tancred;Tancred;;;;;;;;;;;;x
d_torpin_adj;Torpin;;;;;;;;;;;;x
d_torpin;Torpin;;;;;;;;;;;;x
d_totholz_adj;Totholz;;;;;;;;;;;;x
d_totholz;Totholz;;;;;;;;;;;;x
d_tussenhof_adj;Tussenhof;;;;;;;;;;;;x
d_tussenhof;Tussenhof;;;;;;;;;;;;x
d_uckrpfurt_adj;Uckrpfurt;;;;;;;;;;;;x
d_uckrpfurt;Uckrpfurt;;;;;;;;;;;;x
d_untermittelgebirge_adj;Untermittelgebirge;;;;;;;;;;;;x
d_untermittelgebirge;Untermittelgebirge;;;;;;;;;;;;x
d_unterschadenmarsch_adj;Unterschadenmarsch;;;;;;;;;;;;x
d_unterschadenmarsch;Unterschadenmarsch;;;;;;;;;;;;x
d_vastlaurelorn_adj;Vastlaurelorn;;;;;;;;;;;;x
d_vastlaurelorn;Vastlaurelorn;;;;;;;;;;;;x
d_veringendorf_adj;Veringendorf;;;;;;;;;;;;x
d_veringendorf;Veringendorf;;;;;;;;;;;;x
d_verzauberterhugel_adj;Verzauberterhugel;;;;;;;;;;;;x
d_verzauberterhugel;Verzauberterhugel;;;;;;;;;;;;x
d_vienau_adj;Vienau;;;;;;;;;;;;x
d_vienau;Vienau;;;;;;;;;;;;x
d_volgen_adj;Volgen;;;;;;;;;;;;x
d_volgen;Volgen;;;;;;;;;;;;x
d_wastren_aver_march_adj;Wastren aver march;;;;;;;;;;;;x
d_wastren_aver_march;Wastren Aver March;;;;;;;;;;;;x
d_westerbleke_zusters_adj;Westerbleke Zusters;;;;;;;;;;;;x
d_westerbleke_zusters;Westerbleke Zusters;;;;;;;;;;;;x
d_westlich_der_veldt_adj;Westlich der Veldt;;;;;;;;;;;;x
d_westlich_der_veldt;Westlich der Veldt;;;;;;;;;;;;x
d_westlich_dustermoore_adj;Westlich Dustermoore;;;;;;;;;;;;x
d_westlich_dustermoore;Westlich Dustermoore;;;;;;;;;;;;x
d_westlichschattenwald_adj;Westlichschattenwald;;;;;;;;;;;;x
d_westlichschattenwald;Westlichschattenwald;;;;;;;;;;;;x
d_woerdern_adj;Woerdern;;;;;;;;;;;;x
d_woerdern;Woerdern;;;;;;;;;;;;x
d_wolfsrun_adj;Wolfsrun;;;;;;;;;;;;x
d_wolfsrun;Wolfsrun;;;;;;;;;;;;x
d_wouduin_adj;Wouduin;;;;;;;;;;;;x
d_wouduin;Wouduin;;;;;;;;;;;;x
d_wuppertal_adj;Wuppertal;;;;;;;;;;;;x
d_wuppertal;Wuppertal;;;;;;;;;;;;x
d_wurtbad_adj;Wurtbad;;;;;;;;;;;;x
d_wurtbad;Wurtbad;;;;;;;;;;;;x
d_zuidhaven_adj;Zuidhaven;;;;;;;;;;;;x
d_zuidhaven;Zuidhaven;;;;;;;;;;;;x
e_imperial_alliance_adj;;Imperial;;;;;;;;;;;x
e_imperial_alliance;Imperial Alliance;;;;;;;;;;;;x
k_carroburg_middenland_adj;Middenlander;;;;;;;;;;;;x
k_carroburg_middenland;Middenland;;;;;;;;;;;;x


####################################################
EVTDESC_WH_EMPIRE_EVENTS_100;The Imperial Pantheon has many gods, perhaps now I should adopt a single patron to worship.;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_100A;Sigmar, Taal & Rhya, Ulric;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_100B;Taal & Rhya, Ulric;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_100C;Manann, Morr, Verena;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_100D;Myrmidia, Shallya, Ranald;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_100E;Miror Gods;;;;;;;;;;;;x
EVTDESC_WH_EMPIRE_EVENTS_101;\nSigmar -  God of mankind, the founder of The Empire\nTaal & Rhya - Gods of agriculture and the wilds\nUlric - God of the winter and primal spheres of war;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_101A;Sigmar;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_101B;Taal & Rhya;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_101C;Ulric;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_101D;Back to Master list;;;;;;;;;;;;x
EVTDESC_WH_EMPIRE_EVENTS_102;\nManann - God of the sea\nMorr - God of death\nVerena - Goddess of justice and learning;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_102A;Manann;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_102B;Morr;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_102C;Verena;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_102D;Back to Master list;;;;;;;;;;;;x
EVTDESC_WH_EMPIRE_EVENTS_103;\nMyrmidia - Goddess of warfare, strategy, beauty and honour\nShallya - Goddess of mercy and healing\nRanald - God of trickery and thieves;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_103A;Myrmidia;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_103B;Shallya;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_103C;Ranald;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_103D;Back to Master list;;;;;;;;;;;;x
EVTDESC_WH_EMPIRE_EVENTS_104;\nSigmar -  God of mankind, the founder of The Empire\nTaal & Rhya - Gods of agriculture and the wilds\nUlric - God of the winter and primal spheres of war;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_104A;Sigmar;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_104B;Taal & Rhya;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_104C;Ulric;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_104D;Back to Master list;;;;;;;;;;;;x
EVTDESC_WH_EMPIRE_EVENTS_105;\nTaal & Rhya - Gods of agriculture and the wilds\nUlric - God of the winter and primal spheres of war;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_105A;Taal & Rhya;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_105B;Ulric;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_105C;Back to Master list;;;;;;;;;;;;x
EVTDESC_WH_EMPIRE_EVENTS_106;Your ad goes here, call this toll-free number now 1-800-Got-Gods;;;;;;;;;;;;x ###Needs real loc
EVTOPTA_WH_EMPIRE_EVENTS_106_DYRATH;Dyrath;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_BORCHBAND;Borchband;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_KATYA;Katya;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_ARTHO;Artho;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_RUDRIC;Rudric;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_DARK_HELGIS;Dark Helgis;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_THARVEG;Tharveg;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_SHABACK;Shaback;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_HALETH;Haleth;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_TOAR;Toar;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_RENBAETH;Renbaeth;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_SHADRETH;Shadreth;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_MITTLMUND;Mittlmund;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_WENDRED;Wendred;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_GARGALI;Gargali;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_AHALT;Ahalt;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_SOLL;Soll;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_KHIRRETH;Khirreth;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_MARGILEO;Margileo;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_SHEIRRICH;Sheirrich;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_HYSSRON;Hyssron;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_NARVORGA;Narvorga;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_SEPPEL;Seppel;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_GADD;Gadd;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_KAROG;Karog;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_VALLICH;Vallich;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_STOVAROK;Stovarok;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_OBOROCH;Oboroch;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_AHLTLER;Ahltler;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_LUPOS;Lupos;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_UUTANN;Uutann;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_HALETH;Haleth;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_DRAK;Dark;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_URSASH;Ursash;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_SKALOR;Skalor;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_NARLOG;Narlog;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_KAVARICH;Kavarich;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_STYRISS;Styriss;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106_ARVALA;Arvala;;;;;;;;;;;;x
EVTOPTA_WH_EMPIRE_EVENTS_106D;Back to Master list;;;;;;;;;;;;x
#EVTDESC_WH_EMPIRE_EVENTS_202;[From.GetBestName] ;;;;;;;;;;;;x
#EVTOPTA_WH_EMPIRE_EVENTS_202
#EVTDESC_WH_EMPIRE_EVENTS_204
#EVTOPTA_WH_EMPIRE_EVENTS_204
#EVTDESC_WH_EMPIRE_EVENTS_205
#EVTOPTA_WH_EMPIRE_EVENTS_205;;;;;;;;;;;;;x











#######################################
#EVTDESC_wh_von_carstein_1;;;;;;;;;;;;;x
#EVTOPTA_wh_von_carstein_1;;;;;;;;;;;;;x
EVTDESC_wh_von_carstein_100;For too long, you have bided your time. Now your great spell is complete, and you have raised an army of undead to take on what's left of the Empire. Let the blood flow, and let those who will not serve you in life - serve you in death!;;;;;;;;;;;;x
EVTOPTA_wh_von_carstein_100;To War!;;;;;;;;;;;;x
#EVTDESC_wh_von_carstein_101;;;;;;;;;;;;;x
#EVTOPTA_wh_von_carstein_101;;;;;;;;;;;;;x
#EVTDESC_wh_von_carstein_102;;;;;;;;;;;;;x
#EVTOPTA_wh_von_carstein_102;;;;;;;;;;;;;x
#EVTDESC_wh_von_carstein_103;;;;;;;;;;;;;x
#EVTOPTA_wh_von_carstein_103;;;;;;;;;;;;;x
#EVTOPTB_wh_von_carstein_103;;;;;;;;;;;;;x
EVTDESC_wh_von_carstein_104;Rumours reach you that in Sylvania a vampire lord by the name of Vlad von Carstein has summoned a massive army of undead, and aims to make war on the fragmented empire.;;;;;;;;;;;;x
EVTOPTA_wh_von_carstein_104;Damnations!;;;;;;;;;;;;x
#EVTDESC_wh_von_carstein_120;;;;;;;;;;;;;x
#EVTOPTA_wh_von_carstein_120;;;;;;;;;;;;;x
#EVTDESC_wh_von_carstein_121;;;;;;;;;;;;;x
#EVTOPTA_wh_von_carstein_121;;;;;;;;;;;;;x
#EVTDESC_wh_von_carstein_130;;;;;;;;;;;;;x
#EVTOPTA_wh_von_carstein_130;;;;;;;;;;;;;x
#EVTDESC_wh_von_carstein_131;;;;;;;;;;;;;x
#EVTOPTA_wh_von_carstein_131;;;;;;;;;;;;;x
#EVTDESC_wh_von_carstein_140;;;;;;;;;;;;;x
#EVTOPTA_wh_von_carstein_140;;;;;;;;;;;;;x
#EVTDESC_wh_von_carstein_141;;;;;;;;;;;;;x
#EVTOPTA_wh_von_carstein_141;;;;;;;;;;;;;x
#EVTDESC_wh_von_carstein_150;;;;;;;;;;;;;x
#EVTOPTA_wh_von_carstein_150;;;;;;;;;;;;;x
#EVTDESC_wh_von_carstein_151;;;;;;;;;;;;;x
#EVTOPTA_wh_von_carstein_151;;;;;;;;;;;;;x
#EVTDESC_wh_von_carstein_152;;;;;;;;;;;;;x
#EVTOPTA_wh_von_carstein_152;;;;;;;;;;;;;x
#EVTDESC_wh_von_carstein_153;;;;;;;;;;;;;x
#EVTOPTA_wh_von_carstein_153;;;;;;;;;;;;;x
#EVTDESC_wh_von_carstein_154;;;;;;;;;;;;;x
#EVTOPTA_wh_von_carstein_154;;;;;;;;;;;;;x
EVTDESC_wh_von_carstein_160;If your seeing this make a bug report.;;;;;;;;;;;;x
EVTOPTA_wh_von_carstein_160;Damn you Otto;;;;;;;;;;;;x






